,OPIS Truckstop ID,Address,Truckstop Name,City,State,Rack ID,Retail Price,lat_truck,lon_truck,lat_city,lon_city
1051,7398,"I-80, EXIT 142 & US-65",FLYING J #913,Altoona                                 ,IA,320,3.348999995,41.6595509,-93.49939959999999,41.6435514,-93.47508359999999
1052,7403,"I-75, EXIT 168",FUEL MART #714,North Baltimore                         ,OH,550,3.11233333,41.1850147,-83.64868310000001,41.1828302,-83.6782668
1053,7406,"I-29, EXIT 143",PILOT TRAVEL CENTER #594,Sioux City,IA,527,3.65233333,42.43553379999999,-96.3733974,42.4963416,-96.40494079999999
1054,7407,"I-80, EXIT 284",TA IOWA 80 TRAVEL PLAZA,Walcott,IA,270,3.90233333,41.6178255,-90.7781816,41.585543,-90.7743819
1055,7408,US-224 & SR-61/SR-598,FRIENDSHIP FOOD MART #99,Willard,OH,249,3.63233333,41.0531109,-82.7262906,41.0531109,-82.7262906
1056,7410,"I-35 & I-80, EXIT 126",PILOT TRAVEL CENTERS #373,Urbandale                               ,IA,320,3.348999995,41.6302521,-93.7794543,41.6293984,-93.76074109999999
1057,7412,"I-69, EXIT 245 & SR-28",PETRO STOPPING CENTER #374,Gaston,IN,457,3.53566666,39.0897498,-86.5685766,40.3137829,-85.5007029
1058,7416,"I-65, EXIT 215 & SR-114",GOOD TO GO #40,Rensselaer,IN,290,3.20066666,40.9404079,-87.226494,40.9367045,-87.15085619999999
1059,7417,US-30 & SR-23,SKY CITGO,Grovertown,IN,365,3.499,41.3750434,-86.50473389999999,41.3750434,-86.50473389999999
1060,7418,US-31 & US-24,JJS TRAVEL PLAZA,Peru,IN,370,3.444,40.7786265,-86.1282969,40.7536528,-86.0688811
1061,7421,"I-70, EXIT 137 AT MILE 137",MIDLAND #1901,Cambridge City,IN,375,3.43233333,31.9973456,-102.0779146,39.8125465,-85.17163149999999
1062,7425,"I-70,  EXIT 23",Petro Brazil,Brazil,IN,375,3.989,-5.5738116,-36.9126195,39.523652,-87.1250154
1063,7429,"I-70, EXIT 59 & SR-39",TA CLAYTON,Clayton,IN,375,3.939,40.5512165,-85.60236429999999,39.6890209,-86.5230792
1064,7435,"I-65, EXIT 201 & US-231/US-24",PETRO STOPPING CENTER #375,Remington,IN,365,3.699,40.7669649,-87.1261651,40.7608729,-87.1508522
1065,7436,"I-65/US-52, EXIT 130",TA WHITESTOWN,Whitestown,IN,375,3.57066666,39.9477803,-86.3569821,39.9606123,-86.3509084
1066,7437,"I-74,  EXIT 143",PETRO STOPPING CENTER #379,Greensburg,IN,375,3.999,40.5512165,-85.60236429999999,39.3372722,-85.483581
1067,7457,"I-57 & I-70, EXIT 160",TA EFFINGHAM TRAVEL CENTER,Effingham,IL,574,3.434,39.1364017,-88.5662171,39.1200418,-88.5433829
1068,7459,"I-80, EXIT 112 & SR-47",TA Morris Travel Center,Morris,IL,290,3.849,41.39245200000001,-88.421921,41.357254,-88.4211785
1069,7466,"I-57, EXIT 54B & SR-13",PILOT #595,Marion,IL,540,3.759,37.7403043,-88.9645577,37.7306054,-88.9331256
1070,7469,"I-70/I-55, EXIT 4 & SR-203",PILOT TRAVEL CENTERS #313,East Saint Louis,IL,540,3.524,38.6519493,-90.1314178,38.624514,-90.1506465
1071,7471,"I-55, EXIT 145 & US-136",ROAD RANGER #185,Mc Lean,IL,280,3.399,40.3104396,-89.1688475,40.3144833,-89.16980900000001
1072,7482,"I-84, EXIT 54",TA BOISE TRAVEL CENTER,Boise,ID,785,3.77066666,43.5833514,-116.2797756,43.6150186,-116.2023137
1073,7492,"I-85, EXIT 70",Mobil dba One9 #1365,Cusseta,AL,720,2.999,32.744807,-85.27918,32.7848521,-85.3057779
1074,7495,"I-75, EXIT 237, SR-331 & US-41",RACETRAC #2574,Forest Park,GA,18,3.109,33.6202932,-84.38450279999999,33.6220542,-84.36909179999999
1075,7504,"I-75, EXIT 306 & SR-140",TEXACO,Adairsville,GA,193,3.10566666,34.3779142,-84.9065281,34.3687021,-84.9341093
1076,7506,"I-85 & SR-219, EXIT 13",CHAPMANS TRUCK STOP,Lagrange,GA,50,3.91566666,33.0362218,-85.0322444,33.0362218,-85.0322444
1077,7523,"I-75, EXIT 181",EXPRESS STOP FOOD STORE #4644,Pinconning,MI,260,3.639,43.8536325,-83.9649869,43.8536325,-83.9649869
1078,7533,"I-75, EXIT 329 & SR-44",TA WILDWOOD TRAVEL CENTER,Wildwood,FL,225,3.214,28.8749699,-82.09405880000001,28.8655006,-82.0379317
1079,7534,"I-10, EXIT 343 & US-301",TA BALDWIN TRAVEL CENTER,Jacksonville,FL,75,3.899,30.28494299999999,-81.98304,30.3321838,-81.65565099999999
1080,7535,"I-4/SR-400, EXIT 7 & US-301/SR-41",GIANT #198,Tampa,FL,225,3.25733333,27.9516896,-82.45875269999999,27.9516896,-82.45875269999999
1081,7543,"I-95, EXIT 56",TA NEW HAVEN TRAVEL CENTER,Branford,CT,100,5.069,41.296585,-72.755219,41.2799027,-72.81411849999999
1082,7545,"I-95, EXIT 40",CITGO,Milford,CT,100,3.399,41.2306979,-73.064036,41.2306979,-73.064036
1083,7546,"I-95, EXIT 93 & SR-216",SHELL DBA PILOT DEALER #882,North Stonington,CT,73,4.299,41.4419113,-71.80026269999999,41.4409323,-71.8811827
1084,7551,"I-70, EXIT 295",PWI #525,Watkins,CO,800,3.139,39.7435442,-104.6080353,39.7435442,-104.6080353
1085,7552,"I-70, EXIT 266",TA DENVER WEST TRAVEL CENTER,Wheat Ridge,CO,800,3.41566666,39.7663215,-105.1469111,39.766098,-105.0772063
1086,7553,"I-76, EXIT 90B & SR-71",BRUSH TRAVEL PLAZA,Brush,CO,800,3.699,40.2714054,-103.6227274,40.2588686,-103.6238367
1087,7574,"I-40, EXIT 108 & US-66/US-281 BUS",108 FOOD AND FUEL,Calumet,OK,483,3.13566666,35.5318084,-98.23921639999999,35.6011602,-98.11866649999999
1088,7611,"I-44, EXIT 83",LOVES TRAVEL STOP #167,Chickasha                               ,OK,483,3.16566666,35.0818592,-97.8894251,35.052565,-97.93643259999999
1089,7615,"I-40, EXIT 292",HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270,Holbrook,AZ,930,3.179,34.9739939,-110.0901327,34.9022482,-110.1581768
1090,7617,"I-10, EXIT 268",TUCSON TRUCK TERMINAL,Tucson,AZ,980,3.22233333,32.12711410000001,-110.8760645,32.2539787,-110.9741769
1091,7622,US-75,COPAN TRUCK STOP,Copan                                   ,OK,307,3.119,36.9100601,-95.9141958,36.8975794,-95.9260927
1092,7624,"I-10, EXIT 340",WILLCOX TRUCK PLAZA,Willcox,AZ,980,3.34066666,32.263809,-109.8409773,32.2528519,-109.8320124
1093,7625,"I-40, EXIT 71",LOVES TRAVEL STOP #248,Clinton,OK,483,3.17233333,35.51818890000001,-98.8709328,35.5156056,-98.9673069
1094,7627,"I-35, EXIT 55",DAVIS TRADING POST,Davis                                   ,OK,569,2.979,34.5045317,-97.1194637,34.5045317,-97.1194637
1095,7629,US-72/SR-20/SR-157 & CR-59,ARNOLDS TRUCK STOP,Tuscumbia                               ,AL,615,3.169,34.7012259,-87.6449111,34.7312005,-87.70253
